file,gloss,cat,occluded,signer,duration
nl_117_letter_B_0249,117,1,0,ALPH,1.0
nl_117_letter_B_0250,117,1,0,ALPH,1.0
nl_117_letter_B_0251,117,1,0,ALPH,1.0
nl_117_letter_B_0252,117,1,0,ALPH,1.0
nl_117_letter_B_0253,117,1,0,ALPH,1.0
nl_117_letter_B_0254,117,1,0,ALPH,1.0
nl_117_letter_B_0255,117,1,0,ALPH,1.0
nl_117_letter_B_0257,117,1,0,ALPH,1.0
nl_117_letter_B_0258,117,1,0,ALPH,1.0
nl_117_letter_B_0259,117,1,0,ALPH,1.0
nl_117_letter_B_0260,117,1,0,ALPH,1.0
nl_117_letter_B_0261,117,1,0,ALPH,1.0
nl_117_letter_B_0262,117,1,0,ALPH,1.0
nl_117_letter_B_0263,117,1,0,ALPH,1.0
nl_117_letter_B_0264,117,1,0,ALPH,1.0
nl_117_letter_B_0265,117,1,0,ALPH,1.0
nl_117_letter_B_0266,117,1,0,ALPH,1.0
nl_117_letter_B_0268,117,1,0,ALPH,1.0
nl_117_letter_B_0269,117,1,0,ALPH,1.0
nl_117_letter_B_0270,117,1,0,ALPH,1.0
nl_117_letter_B_0271,117,1,0,ALPH,1.0
nl_117_letter_B_0272,117,1,0,ALPH,1.0
nl_117_letter_B_0275,117,1,0,ALPH,1.0
nl_117_letter_B_0276,117,1,0,ALPH,1.0
nl_117_letter_B_0277,117,1,0,ALPH,1.0
nl_117_letter_B_0278,117,1,0,ALPH,1.0
nl_117_letter_B_0279,117,1,0,ALPH,1.0
nl_117_letter_B_0280,117,1,0,ALPH,1.0
nl_117_letter_B_0281,117,1,0,ALPH,1.0
nl_117_letter_B_0282,117,1,0,ALPH,1.0
nl_117_letter_B_0283,117,1,0,ALPH,1.0
nl_117_letter_B_0284,117,1,0,ALPH,1.0
nl_117_letter_B_0285,117,1,0,ALPH,1.0
nl_117_letter_B_0286,117,1,0,ALPH,1.0
nl_117_letter_B_0287,117,1,0,ALPH,1.0
nl_117_letter_B_0288,117,1,0,ALPH,1.0
nl_117_letter_B_0289,117,1,0,ALPH,1.0
nl_117_letter_B_0290,117,1,0,ALPH,1.0
nl_117_letter_B_0291,117,1,0,ALPH,1.0
nl_117_letter_B_0292,117,1,0,ALPH,1.0
nl_117_letter_B_0293,117,1,0,ALPH,1.0
nl_117_letter_B_0294,117,1,0,ALPH,1.0
nl_117_letter_B_0295,117,1,0,ALPH,1.0
nl_117_letter_B_0296,117,1,0,ALPH,1.0
nl_117_letter_B_0297,117,1,0,ALPH,1.0
nl_117_letter_B_0298,117,1,0,ALPH,1.0
nl_117_letter_B_0299,117,1,0,ALPH,1.0
nl_118_letter_C_0060,118,1,0,ALPH,1.0
nl_118_letter_C_0061,118,1,0,ALPH,1.0
nl_118_letter_C_0063,118,1,0,ALPH,1.0
nl_118_letter_C_0065,118,1,0,ALPH,1.0
nl_118_letter_C_0066,118,1,0,ALPH,1.0
nl_118_letter_C_0070,118,1,0,ALPH,1.0
nl_118_letter_C_0086,118,1,0,ALPH,1.0
nl_118_letter_C_0090,118,1,0,ALPH,1.0
nl_118_letter_C_0091,118,1,0,ALPH,1.0
nl_118_letter_C_0092,118,1,0,ALPH,1.0
nl_118_letter_C_0093,118,1,0,ALPH,1.0
nl_118_letter_C_0094,118,1,0,ALPH,1.0
nl_118_letter_C_0096,118,1,0,ALPH,1.0
nl_118_letter_C_0098,118,1,0,ALPH,1.0
nl_118_letter_C_0101,118,1,0,ALPH,1.0
nl_118_letter_C_0102,118,1,0,ALPH,1.0
nl_118_letter_C_0104,118,1,0,ALPH,1.0
nl_118_letter_C_0106,118,1,0,ALPH,1.0
nl_118_letter_C_0107,118,1,0,ALPH,1.0
nl_118_letter_C_0109,118,1,0,ALPH,1.0
nl_118_letter_C_0111,118,1,0,ALPH,1.0
nl_118_letter_C_0122,118,1,0,ALPH,1.0
nl_118_letter_C_0144,118,1,0,ALPH,1.0
nl_118_letter_C_0151,118,1,0,ALPH,1.0
nl_118_letter_C_0157,118,1,0,ALPH,1.0
nl_118_letter_C_0167,118,1,0,ALPH,1.0
nl_118_letter_C_0187,118,1,0,ALPH,1.0
nl_118_letter_C_0192,118,1,0,ALPH,1.0
nl_118_letter_C_0193,118,1,0,ALPH,1.0
nl_118_letter_C_0194,118,1,0,ALPH,1.0
nl_118_letter_C_0197,118,1,0,ALPH,1.0
nl_118_letter_C_0202,118,1,0,ALPH,1.0
nl_118_letter_C_0206,118,1,0,ALPH,1.0
nl_118_letter_C_0210,118,1,0,ALPH,1.0
nl_118_letter_C_0213,118,1,0,ALPH,1.0
nl_118_letter_C_0217,118,1,0,ALPH,1.0
nl_118_letter_C_0242,118,1,0,ALPH,1.0
nl_118_letter_C_0243,118,1,0,ALPH,1.0
nl_118_letter_C_0245,118,1,0,ALPH,1.0
nl_118_letter_C_0248,118,1,0,ALPH,1.0
nl_118_letter_C_0251,118,1,0,ALPH,1.0
nl_118_letter_C_0252,118,1,0,ALPH,1.0
nl_118_letter_C_0256,118,1,0,ALPH,1.0
nl_118_letter_C_0257,118,1,0,ALPH,1.0
nl_118_letter_C_0258,118,1,0,ALPH,1.0
nl_118_letter_C_0260,118,1,0,ALPH,1.0
nl_118_letter_C_0261,118,1,0,ALPH,1.0
nl_118_letter_C_0263,118,1,0,ALPH,1.0
nl_118_letter_C_0264,118,1,0,ALPH,1.0
nl_118_letter_C_0266,118,1,0,ALPH,1.0
nl_118_letter_C_0270,118,1,0,ALPH,1.0
nl_118_letter_C_0271,118,1,0,ALPH,1.0
nl_118_letter_C_0272,118,1,0,ALPH,1.0
nl_118_letter_C_0273,118,1,0,ALPH,1.0
nl_118_letter_C_0274,118,1,0,ALPH,1.0
nl_118_letter_C_0275,118,1,0,ALPH,1.0
nl_118_letter_C_0277,118,1,0,ALPH,1.0
nl_118_letter_C_0278,118,1,0,ALPH,1.0
nl_118_letter_C_0279,118,1,0,ALPH,1.0
nl_118_letter_C_0280,118,1,0,ALPH,1.0
nl_118_letter_C_0281,118,1,0,ALPH,1.0
nl_118_letter_C_0286,118,1,0,ALPH,1.0
nl_118_letter_C_0294,118,1,0,ALPH,1.0
nl_118_letter_C_0298,118,1,0,ALPH,1.0
nl_119_letter_D_0060,119,1,0,ALPH,1.0
nl_119_letter_D_0061,119,1,0,ALPH,1.0
nl_119_letter_D_0062,119,1,0,ALPH,1.0
nl_119_letter_D_0063,119,1,0,ALPH,1.0
nl_119_letter_D_0065,119,1,0,ALPH,1.0
nl_119_letter_D_0066,119,1,0,ALPH,1.0
nl_119_letter_D_0067,119,1,0,ALPH,1.0
nl_119_letter_D_0068,119,1,0,ALPH,1.0
nl_119_letter_D_0069,119,1,0,ALPH,1.0
nl_119_letter_D_0070,119,1,0,ALPH,1.0
nl_119_letter_D_0073,119,1,0,ALPH,1.0
nl_119_letter_D_0074,119,1,0,ALPH,1.0
nl_119_letter_D_0075,119,1,0,ALPH,1.0
nl_119_letter_D_0076,119,1,0,ALPH,1.0
nl_119_letter_D_0078,119,1,0,ALPH,1.0
nl_119_letter_D_0079,119,1,0,ALPH,1.0
nl_119_letter_D_0080,119,1,0,ALPH,1.0
nl_119_letter_D_0082,119,1,0,ALPH,1.0
nl_119_letter_D_0083,119,1,0,ALPH,1.0
nl_119_letter_D_0085,119,1,0,ALPH,1.0
nl_119_letter_D_0089,119,1,0,ALPH,1.0
nl_119_letter_D_0090,119,1,0,ALPH,1.0
nl_119_letter_D_0091,119,1,0,ALPH,1.0
nl_119_letter_D_0093,119,1,0,ALPH,1.0
nl_119_letter_D_0095,119,1,0,ALPH,1.0
nl_119_letter_D_0097,119,1,0,ALPH,1.0
nl_119_letter_D_0099,119,1,0,ALPH,1.0
nl_119_letter_D_0107,119,1,0,ALPH,1.0
nl_119_letter_D_0108,119,1,0,ALPH,1.0
nl_119_letter_D_0116,119,1,0,ALPH,1.0
nl_119_letter_D_0117,119,1,0,ALPH,1.0
nl_119_letter_D_0123,119,1,0,ALPH,1.0
nl_119_letter_D_0127,119,1,0,ALPH,1.0
nl_119_letter_D_0129,119,1,0,ALPH,1.0
nl_119_letter_D_0132,119,1,0,ALPH,1.0
nl_119_letter_D_0142,119,1,0,ALPH,1.0
nl_119_letter_D_0143,119,1,0,ALPH,1.0
nl_119_letter_D_0144,119,1,0,ALPH,1.0
nl_119_letter_D_0145,119,1,0,ALPH,1.0
nl_119_letter_D_0146,119,1,0,ALPH,1.0
nl_119_letter_D_0147,119,1,0,ALPH,1.0
nl_119_letter_D_0148,119,1,0,ALPH,1.0
nl_119_letter_D_0149,119,1,0,ALPH,1.0
nl_119_letter_D_0153,119,1,0,ALPH,1.0
nl_119_letter_D_0154,119,1,0,ALPH,1.0
nl_119_letter_D_0155,119,1,0,ALPH,1.0
nl_119_letter_D_0156,119,1,0,ALPH,1.0
nl_119_letter_D_0157,119,1,0,ALPH,1.0
nl_119_letter_D_0158,119,1,0,ALPH,1.0
nl_119_letter_D_0159,119,1,0,ALPH,1.0
nl_119_letter_D_0160,119,1,0,ALPH,1.0
nl_119_letter_D_0162,119,1,0,ALPH,1.0
nl_119_letter_D_0163,119,1,0,ALPH,1.0
nl_119_letter_D_0165,119,1,0,ALPH,1.0
nl_119_letter_D_0169,119,1,0,ALPH,1.0
nl_119_letter_D_0174,119,1,0,ALPH,1.0
nl_119_letter_D_0175,119,1,0,ALPH,1.0
nl_119_letter_D_0183,119,1,0,ALPH,1.0
nl_119_letter_D_0197,119,1,0,ALPH,1.0
nl_119_letter_D_0198,119,1,0,ALPH,1.0
nl_119_letter_D_0203,119,1,0,ALPH,1.0
nl_119_letter_D_0208,119,1,0,ALPH,1.0
nl_119_letter_D_0215,119,1,0,ALPH,1.0
nl_119_letter_D_0216,119,1,0,ALPH,1.0
nl_119_letter_D_0218,119,1,0,ALPH,1.0
nl_119_letter_D_0219,119,1,0,ALPH,1.0
nl_119_letter_D_0220,119,1,0,ALPH,1.0
nl_119_letter_D_0222,119,1,0,ALPH,1.0
nl_119_letter_D_0223,119,1,0,ALPH,1.0
nl_119_letter_D_0239,119,1,0,ALPH,1.0
nl_119_letter_D_0244,119,1,0,ALPH,1.0
nl_119_letter_D_0245,119,1,0,ALPH,1.0
nl_119_letter_D_0246,119,1,0,ALPH,1.0
nl_119_letter_D_0248,119,1,0,ALPH,1.0
nl_119_letter_D_0249,119,1,0,ALPH,1.0
nl_119_letter_D_0250,119,1,0,ALPH,1.0
nl_119_letter_D_0251,119,1,0,ALPH,1.0
nl_119_letter_D_0252,119,1,0,ALPH,1.0
nl_119_letter_D_0253,119,1,0,ALPH,1.0
nl_119_letter_D_0254,119,1,0,ALPH,1.0
nl_119_letter_D_0255,119,1,0,ALPH,1.0
nl_119_letter_D_0256,119,1,0,ALPH,1.0
nl_119_letter_D_0257,119,1,0,ALPH,1.0
nl_119_letter_D_0258,119,1,0,ALPH,1.0
nl_119_letter_D_0260,119,1,0,ALPH,1.0
nl_119_letter_D_0261,119,1,0,ALPH,1.0
nl_119_letter_D_0262,119,1,0,ALPH,1.0
nl_119_letter_D_0263,119,1,0,ALPH,1.0
nl_119_letter_D_0264,119,1,0,ALPH,1.0
nl_119_letter_D_0265,119,1,0,ALPH,1.0
nl_119_letter_D_0266,119,1,0,ALPH,1.0
nl_119_letter_D_0267,119,1,0,ALPH,1.0
nl_119_letter_D_0268,119,1,0,ALPH,1.0
nl_119_letter_D_0269,119,1,0,ALPH,1.0
nl_119_letter_D_0271,119,1,0,ALPH,1.0
nl_119_letter_D_0272,119,1,0,ALPH,1.0
nl_119_letter_D_0273,119,1,0,ALPH,1.0
nl_119_letter_D_0274,119,1,0,ALPH,1.0
nl_119_letter_D_0276,119,1,0,ALPH,1.0
nl_119_letter_D_0277,119,1,0,ALPH,1.0
nl_119_letter_D_0284,119,1,0,ALPH,1.0
nl_119_letter_D_0286,119,1,0,ALPH,1.0
nl_119_letter_D_0287,119,1,0,ALPH,1.0
nl_119_letter_D_0288,119,1,0,ALPH,1.0
nl_119_letter_D_0289,119,1,0,ALPH,1.0
nl_119_letter_D_0290,119,1,0,ALPH,1.0
nl_119_letter_D_0295,119,1,0,ALPH,1.0
nl_119_letter_D_0296,119,1,0,ALPH,1.0
nl_119_letter_D_0298,119,1,0,ALPH,1.0
nl_120_letter_E_0060,120,1,0,ALPH,1.0
nl_120_letter_E_0061,120,1,0,ALPH,1.0
nl_120_letter_E_0062,120,1,0,ALPH,1.0
nl_120_letter_E_0063,120,1,0,ALPH,1.0
nl_120_letter_E_0064,120,1,0,ALPH,1.0
nl_120_letter_E_0065,120,1,0,ALPH,1.0
nl_120_letter_E_0066,120,1,0,ALPH,1.0
nl_120_letter_E_0067,120,1,0,ALPH,1.0
nl_120_letter_E_0068,120,1,0,ALPH,1.0
nl_120_letter_E_0069,120,1,0,ALPH,1.0
nl_120_letter_E_0070,120,1,0,ALPH,1.0
nl_120_letter_E_0071,120,1,0,ALPH,1.0
nl_120_letter_E_0072,120,1,0,ALPH,1.0
nl_120_letter_E_0073,120,1,0,ALPH,1.0
nl_120_letter_E_0074,120,1,0,ALPH,1.0
nl_120_letter_E_0075,120,1,0,ALPH,1.0
nl_120_letter_E_0076,120,1,0,ALPH,1.0
nl_120_letter_E_0077,120,1,0,ALPH,1.0
nl_120_letter_E_0078,120,1,0,ALPH,1.0
nl_120_letter_E_0079,120,1,0,ALPH,1.0
nl_120_letter_E_0080,120,1,0,ALPH,1.0
nl_120_letter_E_0081,120,1,0,ALPH,1.0
nl_120_letter_E_0082,120,1,0,ALPH,1.0
nl_120_letter_E_0083,120,1,0,ALPH,1.0
nl_120_letter_E_0084,120,1,0,ALPH,1.0
nl_120_letter_E_0085,120,1,0,ALPH,1.0
nl_120_letter_E_0086,120,1,0,ALPH,1.0
nl_120_letter_E_0087,120,1,0,ALPH,1.0
nl_120_letter_E_0088,120,1,0,ALPH,1.0
nl_120_letter_E_0089,120,1,0,ALPH,1.0
nl_120_letter_E_0090,120,1,0,ALPH,1.0
nl_120_letter_E_0091,120,1,0,ALPH,1.0
nl_120_letter_E_0092,120,1,0,ALPH,1.0
nl_120_letter_E_0093,120,1,0,ALPH,1.0
nl_120_letter_E_0094,120,1,0,ALPH,1.0
nl_120_letter_E_0095,120,1,0,ALPH,1.0
nl_120_letter_E_0096,120,1,0,ALPH,1.0
nl_120_letter_E_0097,120,1,0,ALPH,1.0
nl_120_letter_E_0098,120,1,0,ALPH,1.0
nl_120_letter_E_0099,120,1,0,ALPH,1.0
nl_120_letter_E_0100,120,1,0,ALPH,1.0
nl_120_letter_E_0101,120,1,0,ALPH,1.0
nl_120_letter_E_0102,120,1,0,ALPH,1.0
nl_120_letter_E_0103,120,1,0,ALPH,1.0
nl_120_letter_E_0104,120,1,0,ALPH,1.0
nl_120_letter_E_0105,120,1,0,ALPH,1.0
nl_120_letter_E_0106,120,1,0,ALPH,1.0
nl_120_letter_E_0107,120,1,0,ALPH,1.0
nl_120_letter_E_0108,120,1,0,ALPH,1.0
nl_120_letter_E_0109,120,1,0,ALPH,1.0
nl_120_letter_E_0110,120,1,0,ALPH,1.0
nl_120_letter_E_0111,120,1,0,ALPH,1.0
nl_120_letter_E_0112,120,1,0,ALPH,1.0
nl_120_letter_E_0113,120,1,0,ALPH,1.0
nl_120_letter_E_0114,120,1,0,ALPH,1.0
nl_120_letter_E_0115,120,1,0,ALPH,1.0
nl_120_letter_E_0116,120,1,0,ALPH,1.0
nl_120_letter_E_0117,120,1,0,ALPH,1.0
nl_120_letter_E_0118,120,1,0,ALPH,1.0
nl_120_letter_E_0119,120,1,0,ALPH,1.0
nl_120_letter_E_0120,120,1,0,ALPH,1.0
nl_120_letter_E_0121,120,1,0,ALPH,1.0
nl_120_letter_E_0122,120,1,0,ALPH,1.0
nl_120_letter_E_0123,120,1,0,ALPH,1.0
nl_120_letter_E_0124,120,1,0,ALPH,1.0
nl_120_letter_E_0125,120,1,0,ALPH,1.0
nl_120_letter_E_0126,120,1,0,ALPH,1.0
nl_120_letter_E_0127,120,1,0,ALPH,1.0
nl_120_letter_E_0128,120,1,0,ALPH,1.0
nl_120_letter_E_0129,120,1,0,ALPH,1.0
nl_120_letter_E_0130,120,1,0,ALPH,1.0
nl_120_letter_E_0131,120,1,0,ALPH,1.0
nl_120_letter_E_0132,120,1,0,ALPH,1.0
nl_120_letter_E_0133,120,1,0,ALPH,1.0
nl_120_letter_E_0134,120,1,0,ALPH,1.0
nl_120_letter_E_0135,120,1,0,ALPH,1.0
nl_120_letter_E_0136,120,1,0,ALPH,1.0
nl_120_letter_E_0137,120,1,0,ALPH,1.0
nl_120_letter_E_0138,120,1,0,ALPH,1.0
nl_120_letter_E_0139,120,1,0,ALPH,1.0
nl_120_letter_E_0140,120,1,0,ALPH,1.0
nl_120_letter_E_0141,120,1,0,ALPH,1.0
nl_120_letter_E_0142,120,1,0,ALPH,1.0
nl_120_letter_E_0143,120,1,0,ALPH,1.0
nl_120_letter_E_0144,120,1,0,ALPH,1.0
nl_120_letter_E_0145,120,1,0,ALPH,1.0
nl_120_letter_E_0146,120,1,0,ALPH,1.0
nl_120_letter_E_0147,120,1,0,ALPH,1.0
nl_120_letter_E_0148,120,1,0,ALPH,1.0
nl_120_letter_E_0149,120,1,0,ALPH,1.0
nl_120_letter_E_0150,120,1,0,ALPH,1.0
nl_120_letter_E_0151,120,1,0,ALPH,1.0
nl_120_letter_E_0152,120,1,0,ALPH,1.0
nl_120_letter_E_0153,120,1,0,ALPH,1.0
nl_120_letter_E_0154,120,1,0,ALPH,1.0
nl_120_letter_E_0155,120,1,0,ALPH,1.0
nl_120_letter_E_0156,120,1,0,ALPH,1.0
nl_120_letter_E_0157,120,1,0,ALPH,1.0
nl_120_letter_E_0158,120,1,0,ALPH,1.0
nl_120_letter_E_0159,120,1,0,ALPH,1.0
nl_120_letter_E_0160,120,1,0,ALPH,1.0
nl_120_letter_E_0161,120,1,0,ALPH,1.0
nl_120_letter_E_0162,120,1,0,ALPH,1.0
nl_120_letter_E_0163,120,1,0,ALPH,1.0
nl_120_letter_E_0164,120,1,0,ALPH,1.0
nl_120_letter_E_0165,120,1,0,ALPH,1.0
nl_120_letter_E_0166,120,1,0,ALPH,1.0
nl_120_letter_E_0167,120,1,0,ALPH,1.0
nl_120_letter_E_0168,120,1,0,ALPH,1.0
nl_120_letter_E_0169,120,1,0,ALPH,1.0
nl_120_letter_E_0170,120,1,0,ALPH,1.0
nl_120_letter_E_0171,120,1,0,ALPH,1.0
nl_120_letter_E_0172,120,1,0,ALPH,1.0
nl_120_letter_E_0173,120,1,0,ALPH,1.0
nl_120_letter_E_0174,120,1,0,ALPH,1.0
nl_120_letter_E_0175,120,1,0,ALPH,1.0
nl_120_letter_E_0176,120,1,0,ALPH,1.0
nl_120_letter_E_0177,120,1,0,ALPH,1.0
nl_120_letter_E_0178,120,1,0,ALPH,1.0
nl_120_letter_E_0179,120,1,0,ALPH,1.0
nl_120_letter_E_0180,120,1,0,ALPH,1.0
nl_120_letter_E_0181,120,1,0,ALPH,1.0
nl_120_letter_E_0182,120,1,0,ALPH,1.0
nl_120_letter_E_0183,120,1,0,ALPH,1.0
nl_120_letter_E_0184,120,1,0,ALPH,1.0
nl_120_letter_E_0185,120,1,0,ALPH,1.0
nl_120_letter_E_0186,120,1,0,ALPH,1.0
nl_120_letter_E_0187,120,1,0,ALPH,1.0
nl_120_letter_E_0188,120,1,0,ALPH,1.0
nl_120_letter_E_0189,120,1,0,ALPH,1.0
nl_120_letter_E_0190,120,1,0,ALPH,1.0
nl_120_letter_E_0191,120,1,0,ALPH,1.0
nl_120_letter_E_0192,120,1,0,ALPH,1.0
nl_120_letter_E_0193,120,1,0,ALPH,1.0
nl_120_letter_E_0195,120,1,0,ALPH,1.0
nl_120_letter_E_0196,120,1,0,ALPH,1.0
nl_120_letter_E_0197,120,1,0,ALPH,1.0
nl_120_letter_E_0198,120,1,0,ALPH,1.0
nl_120_letter_E_0199,120,1,0,ALPH,1.0
nl_120_letter_E_0200,120,1,0,ALPH,1.0
nl_120_letter_E_0201,120,1,0,ALPH,1.0
nl_120_letter_E_0202,120,1,0,ALPH,1.0
nl_120_letter_E_0203,120,1,0,ALPH,1.0
nl_120_letter_E_0204,120,1,0,ALPH,1.0
nl_120_letter_E_0205,120,1,0,ALPH,1.0
nl_120_letter_E_0206,120,1,0,ALPH,1.0
nl_120_letter_E_0207,120,1,0,ALPH,1.0
nl_120_letter_E_0208,120,1,0,ALPH,1.0
nl_120_letter_E_0209,120,1,0,ALPH,1.0
nl_120_letter_E_0210,120,1,0,ALPH,1.0
nl_120_letter_E_0211,120,1,0,ALPH,1.0
nl_120_letter_E_0212,120,1,0,ALPH,1.0
nl_120_letter_E_0213,120,1,0,ALPH,1.0
nl_120_letter_E_0214,120,1,0,ALPH,1.0
nl_120_letter_E_0215,120,1,0,ALPH,1.0
nl_120_letter_E_0216,120,1,0,ALPH,1.0
nl_120_letter_E_0217,120,1,0,ALPH,1.0
nl_120_letter_E_0218,120,1,0,ALPH,1.0
nl_120_letter_E_0219,120,1,0,ALPH,1.0
nl_120_letter_E_0220,120,1,0,ALPH,1.0
nl_120_letter_E_0221,120,1,0,ALPH,1.0
nl_120_letter_E_0222,120,1,0,ALPH,1.0
nl_120_letter_E_0223,120,1,0,ALPH,1.0
nl_120_letter_E_0224,120,1,0,ALPH,1.0
nl_120_letter_E_0225,120,1,0,ALPH,1.0
nl_120_letter_E_0226,120,1,0,ALPH,1.0
nl_120_letter_E_0227,120,1,0,ALPH,1.0
nl_120_letter_E_0228,120,1,0,ALPH,1.0
nl_120_letter_E_0229,120,1,0,ALPH,1.0
nl_120_letter_E_0230,120,1,0,ALPH,1.0
nl_120_letter_E_0231,120,1,0,ALPH,1.0
nl_120_letter_E_0232,120,1,0,ALPH,1.0
nl_120_letter_E_0233,120,1,0,ALPH,1.0
nl_120_letter_E_0234,120,1,0,ALPH,1.0
nl_120_letter_E_0235,120,1,0,ALPH,1.0
nl_120_letter_E_0236,120,1,0,ALPH,1.0
nl_120_letter_E_0237,120,1,0,ALPH,1.0
nl_120_letter_E_0238,120,1,0,ALPH,1.0
nl_120_letter_E_0239,120,1,0,ALPH,1.0
nl_120_letter_E_0240,120,1,0,ALPH,1.0
nl_120_letter_E_0241,120,1,0,ALPH,1.0
nl_120_letter_E_0242,120,1,0,ALPH,1.0
nl_120_letter_E_0243,120,1,0,ALPH,1.0
nl_120_letter_E_0244,120,1,0,ALPH,1.0
nl_120_letter_E_0245,120,1,0,ALPH,1.0
nl_120_letter_E_0246,120,1,0,ALPH,1.0
nl_120_letter_E_0247,120,1,0,ALPH,1.0
nl_120_letter_E_0248,120,1,0,ALPH,1.0
nl_120_letter_E_0249,120,1,0,ALPH,1.0
nl_120_letter_E_0250,120,1,0,ALPH,1.0
nl_120_letter_E_0251,120,1,0,ALPH,1.0
nl_120_letter_E_0252,120,1,0,ALPH,1.0
nl_120_letter_E_0253,120,1,0,ALPH,1.0
nl_120_letter_E_0254,120,1,0,ALPH,1.0
nl_120_letter_E_0255,120,1,0,ALPH,1.0
nl_120_letter_E_0256,120,1,0,ALPH,1.0
nl_120_letter_E_0257,120,1,0,ALPH,1.0
nl_120_letter_E_0258,120,1,0,ALPH,1.0
nl_120_letter_E_0259,120,1,0,ALPH,1.0
nl_120_letter_E_0260,120,1,0,ALPH,1.0
nl_120_letter_E_0261,120,1,0,ALPH,1.0
nl_120_letter_E_0262,120,1,0,ALPH,1.0
nl_120_letter_E_0263,120,1,0,ALPH,1.0
nl_120_letter_E_0264,120,1,0,ALPH,1.0
nl_120_letter_E_0265,120,1,0,ALPH,1.0
nl_120_letter_E_0266,120,1,0,ALPH,1.0
nl_120_letter_E_0267,120,1,0,ALPH,1.0
nl_120_letter_E_0268,120,1,0,ALPH,1.0
nl_120_letter_E_0269,120,1,0,ALPH,1.0
nl_120_letter_E_0270,120,1,0,ALPH,1.0
nl_120_letter_E_0271,120,1,0,ALPH,1.0
nl_120_letter_E_0273,120,1,0,ALPH,1.0
nl_120_letter_E_0274,120,1,0,ALPH,1.0
nl_120_letter_E_0275,120,1,0,ALPH,1.0
nl_120_letter_E_0276,120,1,0,ALPH,1.0
nl_120_letter_E_0277,120,1,0,ALPH,1.0
nl_120_letter_E_0278,120,1,0,ALPH,1.0
nl_120_letter_E_0279,120,1,0,ALPH,1.0
nl_120_letter_E_0280,120,1,0,ALPH,1.0
nl_120_letter_E_0281,120,1,0,ALPH,1.0
nl_120_letter_E_0282,120,1,0,ALPH,1.0
nl_120_letter_E_0283,120,1,0,ALPH,1.0
nl_120_letter_E_0284,120,1,0,ALPH,1.0
nl_120_letter_E_0285,120,1,0,ALPH,1.0
nl_120_letter_E_0286,120,1,0,ALPH,1.0
nl_120_letter_E_0287,120,1,0,ALPH,1.0
nl_120_letter_E_0288,120,1,0,ALPH,1.0
nl_120_letter_E_0289,120,1,0,ALPH,1.0
nl_120_letter_E_0290,120,1,0,ALPH,1.0
nl_120_letter_E_0291,120,1,0,ALPH,1.0
nl_120_letter_E_0292,120,1,0,ALPH,1.0
nl_120_letter_E_0293,120,1,0,ALPH,1.0
nl_120_letter_E_0294,120,1,0,ALPH,1.0
nl_120_letter_E_0295,120,1,0,ALPH,1.0
nl_120_letter_E_0296,120,1,0,ALPH,1.0
nl_120_letter_E_0297,120,1,0,ALPH,1.0
nl_120_letter_E_0298,120,1,0,ALPH,1.0
nl_120_letter_E_0299,120,1,0,ALPH,1.0
nl_121_letter_F_0060,121,1,0,ALPH,1.0
nl_121_letter_F_0061,121,1,0,ALPH,1.0
nl_121_letter_F_0062,121,1,0,ALPH,1.0
nl_121_letter_F_0063,121,1,0,ALPH,1.0
nl_121_letter_F_0064,121,1,0,ALPH,1.0
nl_121_letter_F_0065,121,1,0,ALPH,1.0
nl_121_letter_F_0066,121,1,0,ALPH,1.0
nl_121_letter_F_0067,121,1,0,ALPH,1.0
nl_121_letter_F_0068,121,1,0,ALPH,1.0
nl_121_letter_F_0069,121,1,0,ALPH,1.0
nl_121_letter_F_0070,121,1,0,ALPH,1.0
nl_121_letter_F_0071,121,1,0,ALPH,1.0
nl_121_letter_F_0074,121,1,0,ALPH,1.0
nl_121_letter_F_0075,121,1,0,ALPH,1.0
nl_121_letter_F_0076,121,1,0,ALPH,1.0
nl_121_letter_F_0077,121,1,0,ALPH,1.0
nl_121_letter_F_0078,121,1,0,ALPH,1.0
nl_121_letter_F_0079,121,1,0,ALPH,1.0
nl_121_letter_F_0080,121,1,0,ALPH,1.0
nl_121_letter_F_0086,121,1,0,ALPH,1.0
nl_121_letter_F_0095,121,1,0,ALPH,1.0
nl_121_letter_F_0122,121,1,0,ALPH,1.0
nl_121_letter_F_0123,121,1,0,ALPH,1.0
nl_121_letter_F_0124,121,1,0,ALPH,1.0
nl_121_letter_F_0125,121,1,0,ALPH,1.0
nl_121_letter_F_0126,121,1,0,ALPH,1.0
nl_121_letter_F_0127,121,1,0,ALPH,1.0
nl_121_letter_F_0128,121,1,0,ALPH,1.0
nl_121_letter_F_0129,121,1,0,ALPH,1.0
nl_121_letter_F_0130,121,1,0,ALPH,1.0
nl_121_letter_F_0131,121,1,0,ALPH,1.0
nl_121_letter_F_0132,121,1,0,ALPH,1.0
nl_121_letter_F_0133,121,1,0,ALPH,1.0
nl_121_letter_F_0134,121,1,0,ALPH,1.0
nl_121_letter_F_0135,121,1,0,ALPH,1.0
nl_121_letter_F_0136,121,1,0,ALPH,1.0
nl_121_letter_F_0137,121,1,0,ALPH,1.0
nl_121_letter_F_0138,121,1,0,ALPH,1.0
nl_121_letter_F_0139,121,1,0,ALPH,1.0
nl_121_letter_F_0140,121,1,0,ALPH,1.0
nl_121_letter_F_0141,121,1,0,ALPH,1.0
